ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb,type total,node-whx-pb_guest_nice,node-whx-pb_guest,node-whx-pb_steal,node-whx-pb_softirq,node-whx-pb_irq,node-whx-pb_user,node-whx-pb_system,node-whx-pb_nice,node-whx-pb_iowait,node-whx-pb_avail,node-whx-pb_received,node-whx-pb_sent,node-whx-pb_forwarded,node-whx-pb_delivered,node-whx-rs_guest_nice,node-whx-rs_guest,node-whx-rs_steal,node-whx-rs_softirq,node-whx-rs_irq,node-whx-rs_user,node-whx-rs_system,node-whx-rs_nice,node-whx-rs_iowait,node-whx-rs_avail,node-whx-rs_received,node-whx-rs_sent,node-whx-rs_forwarded,node-whx-rs_delivered,node-whx-sc_guest_nice,node-whx-sc_guest,node-whx-sc_steal,node-whx-sc_softirq,node-whx-sc_irq,node-whx-sc_user,node-whx-sc_system,node-whx-sc_nice,node-whx-sc_iowait,node-whx-sc_avail,node-whx-sc_received,node-whx-sc_sent,node-whx-sc_forwarded,node-whx-sc_delivered
4053.0,502.5,502.5,502.5,19.55,6.5,50.6,65.95,78.4,81.35,1703868200.0,0.03301,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,3.379224,0,12.265332,3.629537,16.395494,0.1251564,13192.613,0.0,0.0,0,0.0,0,0,0,0.2747253,0,13.324176,3.571429,0.4120879,0.0,11733.398,0.0,0.0,0,0.0,0,0,0,0.255102,0,3.316327,2.168367,13.010204,0.0,13403.672,1.2588611,-1.2588611,0,1.2588611
3220.6666666666665,518.6666666666666,518.6666666666666,518.6666666666666,31.600000000000005,20.966666666666665,92.7,108.8,121.43333333333332,122.96666666666664,1703868201.0,0.2560366666666667,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.154626,0,15.335868,4.68948,19.39163,1.5209125,13194.176,0.0,0.0,0,0.0,0,0,0,1.35318,0,38.83627,5.142084,0.405954,0.135318,11710.496,0.0,0.0,0,0.0,0,0,0,0.8849558,0,4.930468,3.286979,12.89507,0.0,13404.73,0.0,0.0,0,0.0
2880.75,465.25,465.25,465.25,32.3,18.45,80.9,91.2,98.6,99.175,1703868202.0,0.1208775,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,3.188776,0,10.076531,5.229592,13.265306,0.0,13188.086,0.0,0.0,0,0.0,0,0,0,2.281879,0,43.62416,7.38255,0.5369128,0.0,11692.336,0.0,0.0,0,0.0,0,0,0,0.8939974,0,5.619413,3.831418,13.02682,0.0,13403.883,0.0,0.0,0,0.0
3381.75,501.0,501.0,501.0,19.575,6.7,50.475,57.05,63.95,66.4,1703868203.0,0.1029375,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.464332,0,10.76524,6.095979,13.09987,0.0,13187.961,0.0,0.0,0,0.0,0,0,0,2.985075,0,36.49932,8.005427,0.4070556,0.0,11686.219,0.0,0.0,0,0.0,0,0,0,0.8951407,0,4.219949,2.813299,13.043478,0.0,13404.812,0.0,0.0,0,0.0
3880.25,498.5,498.5,498.5,18.975,6.7,49.925,50.75,53.1,53.9,1703868204.0,0.081835,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,1.955671,0,9.387223,5.867014,13.298566,0.0,13188.188,0.0,0.0,0,0.0,0,0,0,2.713704,0,48.71099,6.51289,0.4070556,0.0,11650.836,2.658913,-2.658913,0,2.658913,0,0,0,1.1363636,0,4.419192,3.156566,12.878788,0.0,13409.957,0.0,0.0,0,0.0
4380.0,499.75,499.75,499.75,19.6,6.575,49.975,52.875,59.275,60.85,1703868205.0,0.0681975,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.371542,0,13.175231,5.13834,13.306983,0.0,13183.004,0.0,0.0,0,0.0,0,0,0,1.939058,0,38.36565,6.509695,0.4155125,0.0,11655.078,1.3410873,-1.3410873,0,1.3410873,0,0,0,1.2626263,0,5.808081,3.914141,12.878788,0.0,13410.035,0.0,0.0,0,0.0
4880.75,500.75,500.75,500.75,18.2,6.6,49.95,50.55,52.325,53.15,1703868206.0,0.0585425,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,1.4211886,0,10.077519,5.813953,13.307494,0.0,13193.836,3.101739,-2.584783,0,3.101739,0,0,0,2.845528,0,53.52304,6.775068,0.4065041,0.0,11632.996,0.0,0.0,0,0.0,0,0,0,0.887199,0,7.984791,3.168568,13.181242,0.0,13407.84,0.0,0.0,0,0.0
5381.5,500.75,500.75,500.75,20.25,6.65,55.400000000000006,67.25,80.55,82.675,1703868207.0,0.0524774999999999,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.607562,0,11.734029,6.258149,13.428944,0.1303781,13189.797,2.898261,-2.415217,0,2.898261,0,0,0,2.063274,0,44.56671,7.015131,0.2751032,0.0,11611.656,0.0,0.0,0,0.0,0,0,0,1.0139417,0,6.590621,3.168568,12.927757,0.1267427,13407.453,0.0,0.0,0,0.0
5879.75,498.25,498.25,498.25,20.15,6.7,50.15,53.875,66.82499999999999,68.775,1703868208.0,0.046785,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.824134,0,11.681643,5.776637,13.22208,0.0,13192.598,0.0,0.0,0,0.0,0,0,0,2.677376,0,60.64257,9.504685,0.5354752,0.0,11514.859,0.0,0.0,0,0.0,0,0,0,0.8928571,0,5.102041,2.933673,13.010204,0.0,13408.555,0.0,0.0,0,0.0
6379.75,500.0,500.0,500.0,19.975,6.575,50.05,54.875,66.125,66.35,1703868209.0,0.0423675,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.075227,0,9.20882,5.836576,13.359274,0.0,13193.176,0.0,0.0,0,0.0,0,0,0,2.27577,0,62.38286,7.228916,0.4016064,0.1338688,11467.555,0.0,0.0,0,0.0,0,0,0,1.1378003,0,4.677623,3.286979,12.89507,0.0,13410.891,2.737995,-2.737995,0,2.737995
6879.0,499.25,499.25,499.25,18.25,6.425000000000001,49.775,50.725,54.425,55.45,1703868210.0,0.0387375,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.349869,0,12.27154,4.830287,13.446475,0.0,13182.535,0.0,0.0,0,0.0,0,0,0,1.793103,0,43.31034,8.413793,0.5517241,0.0,11186.266,6.650114,-6.650114,0,6.650114,0,0,0,1.270648,0,4.447268,3.049555,12.833545,0.0,13411.848,1.2620047,-1.2620047,0,1.2620047
7379.5,500.5,500.5,500.5,18.6,6.425000000000001,49.675,50.875,54.85,55.25,1703868211.0,0.03568,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.248677,0,11.375661,5.15873,13.624339,0.0,13194.367,0.0,0.0,0,0.0,0,0,0,0.5830904,0,12.099125,4.227405,0.5830904,0.0,11197.188,3.349886,-3.349886,0,3.349886,0,0,0,1.0204082,0,9.821429,4.081633,13.010204,0.0,13402.656,0.0,0.0,0,0.0
7881.0,501.5,501.5,501.5,19.675,6.5,50.0,51.8,54.325,55.375,1703868212.0,0.0331,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.617801,0,9.293194,6.413613,13.612565,0.0,13194.609,0.0,0.0,0,0.0,0,0,0,1.0,0,23.14286,6.285714,0.4285714,0.0,11186.016,0.0,0.0,0,0.0,0,0,0,0.8917197,0,4.203822,3.821656,13.121019,0.0,13401.922,0.0,0.0,0,0.0
8380.75,499.75,499.75,499.75,20.325,6.699999999999999,50.75,54.65,59.675,61.05,1703868213.0,0.0308724999999999,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,3.100775,0,10.465116,6.589147,13.178295,0.0,13191.57,0.0,0.0,0,0.0,0,0,0,1.6551724,0,47.58621,8.965517,0.2758621,0.137931,11122.578,0.0,0.0,0,0.0,0,0,0,1.1450382,0,4.580153,3.053435,12.977099,0.0,13401.262,0.0,0.0,0,0.0
7217.6,513.0,513.0,513.0,29.660000000000004,15.44,75.82000000000001,86.46000000000001,97.9,100.38,1703868214.0,0.164586,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.225131,0,10.471204,5.628272,13.481675,0.0,13191.938,0.0,0.0,0,0.0,0,0,0,3.439153,0,71.69312,7.407407,0.2645503,0.0,11077.195,2.657925,-2.657925,0,2.657925,0,0,0,1.1435832,0,3.939009,3.43075,12.833545,0.0,13410.617,0.0,0.0,0,0.0
7697.2,479.6,479.6,479.6,25.56,8.02,61.66,100.64,119.48,119.48,1703868215.0,0.107658,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.242744,0,10.158311,5.936675,13.456464,0.0,13192.785,0.0,0.0,0,0.0,0,0,0,2.933333,0,60.8,8.666667,0.4,0.0,11014.402,1.3420745,-1.3420745,0,1.3420745,0,0,0,1.2722646,0,6.48855,4.198473,12.977099,0.1272265,13411.027,0.0,0.0,0,0.0
8217.6,520.4,520.4,520.4,23.22,6.92,58.64,92.9,103.78,108.08,1703868216.0,0.082122,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,3.285151,0,11.695138,4.599212,13.534823,0.131406,13194.699,2.070325,-2.070325,0,2.070325,0,0,0,3.737113,0,73.19588,8.891753,0.3865979,0.0,10707.566,0.0,0.0,0,0.0,0,0,0,1.2738854,0,12.866242,3.694268,12.993631,0.1273885,13403.148,0.0,0.0,0,0.0
8718.6,501.0,501.0,501.0,18.9,6.42,49.7,51.38,54.56,55.1,1703868217.0,0.068046,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,3.31565,0,13.395225,8.222812,13.793103,0.132626,13187.746,2.965917,-2.447796,0,2.965917,0,0,0,2.524544,0,28.331,7.573633,0.2805049,0.0,10691.168,0.0,0.0,0,0.0,0,0,0,1.1538462,0,5.128205,3.589744,13.076923,0.0,13402.25,0.0,0.0,0,0.0
9216.4,497.8,497.8,497.8,18.76,6.459999999999999,49.8,56.06,61.67999999999999,62.7,1703868218.0,0.0584639999999999,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.147651,0,8.993289,5.771812,14.09396,0.0,13195.117,0.9637576,-0.4818788,0,0.9637576,0,0,0,2.627939,0,31.95021,7.330567,0.4149378,0.0,10668.992,0.0,0.0,0,0.0,0,0,0,1.2771392,0,3.959132,3.448276,13.154534,0.1277139,13401.914,0.0,0.0,0,0.0
9717.4,501.0,501.0,501.0,20.18,7.140000000000001,51.36,55.16,58.24,60.14,1703868219.0,0.0516999999999999,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,3.058511,0,9.042553,4.787234,13.696809,0.2659574,13194.094,0.0,0.0,0,0.0,0,0,0,3.624161,0,60.40268,8.724832,0.5369128,0.0,10550.262,0.0,0.0,0,0.0,0,0,0,1.2787724,0,4.347826,3.196931,12.915601,0.0,13410.562,2.741702,-2.741702,0,2.741702
8599.333333333334,501.5,501.5,501.5,54.150000000000006,44.13333333333333,92.85,103.61666666666666,119.1,123.31666666666666,1703868220.0,0.156605,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,3.050398,0,11.140584,5.570292,13.793103,0.0,13192.824,0.0,0.0,0,0.0,0,0,0,4.591837,0,79.84694,9.566327,0.255102,0.0,10498.59,0.0,0.0,0,0.0,0,0,0,0.8962868,0,4.609475,2.944942,13.060179,0.0,13411.375,1.2582985,-1.2582985,0,1.2582985
9106.333333333334,507.0,507.0,507.0,24.96666666666667,11.816666666666668,64.08333333333333,76.14999999999999,84.83333333333333,85.41666666666667,1703868221.0,0.103805,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,3.333333,0,9.6,5.6,13.733333,0.0,13192.594,0.0,0.0,0,0.0,0,0,0,5.25641,0,76.41026,9.487179,0.3846154,0.0,10419.137,0.0,0.0,0,0.0,0,0,0,1.4175258,0,7.216495,3.865979,13.14433,0.0,13407.621,0.0,0.0,0,0.0
9604.666666666666,498.3333333333333,498.3333333333333,498.3333333333333,20.6,7.133333333333334,51.53333333333333,56.41666666666666,64.14999999999999,64.53333333333333,1703868222.0,0.0825233333333333,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,3.835979,0,11.375661,6.481481,13.888889,0.0,13191.828,0.0,0.0,0,0.0,0,0,0,5.229592,0,74.7449,10.841837,0.3826531,0.0,10148.395,0.0,0.0,0,0.0,0,0,0,1.2820513,0,12.307692,4.615385,13.076923,0.0,13396.293,0.0,0.0,0,0.0
10106.0,501.3333333333333,501.3333333333333,501.3333333333333,19.78333333333333,6.8500000000000005,50.71666666666667,54.38333333333333,58.68333333333334,59.73333333333333,1703868223.0,0.0694433333333333,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.818792,0,9.932886,6.979866,13.825503,0.0,13189.059,0.0,0.0,0,0.0,0,0,0,5.0,0,66.97368,11.578947,0.3947368,0.0,10032.719,0.0,0.0,0,0.0,0,0,0,1.2870013,0,12.483912,4.118404,13.127413,0.0,13398.328,0.0,0.0,0,0.0
10606.166666666666,500.1666666666667,500.1666666666667,500.1666666666667,20.166666666666668,6.716666666666666,51.26666666666667,62.70000000000001,77.35000000000001,81.81666666666666,1703868224.0,0.0604066666666666,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,3.074866,0,10.695187,5.213904,13.903743,0.0,13190.035,0.0,0.0,0,0.0,0,0,0,5.454545,0,69.22078,11.298701,0.3896104,0.0,9706.988,2.656398,-2.656398,0,2.656398,0,0,0,1.285347,0,6.940874,3.856041,13.11054,0.0,13403.559,0.0,0.0,0,0.0
11085.0,478.8333333333333,478.8333333333333,478.8333333333333,25.35,8.75,60.31666666666666,84.91666666666667,110.58333333333331,110.58333333333331,1703868225.0,0.0539266666666666,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.309783,0,11.820652,5.570652,14.130435,0.0,13190.367,0.0,0.0,0,0.0,0,0,0,5.540897,0,66.09499,9.762533,0.5277045,0.1319261,9652.434,1.3436021,-1.3436021,0,1.3436021,0,0,0,1.283697,0,8.087291,5.006418,13.22208,0.0,13400.922,0.0,0.0,0,0.0
9965.142857142857,463.7142857142857,463.7142857142857,463.7142857142857,92.91428571428573,90.95714285714288,144.88571428571427,162.27142857142857,181.04285714285717,196.1142857142857,1703868226.0,0.0422157142857142,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,3.337784,0,9.078772,6.809079,13.88518,0.0,13190.758,2.069658,-2.069658,0,2.069658,0,0,0,4.719388,0,68.87755,8.80102,8.163265,0.0,9572.211,0.0,0.0,0,0.0,0,0,0,0.9079118,0,4.669261,3.242542,13.229572,0.0,13400.785,0.0,0.0,0,0.0
10459.857142857143,494.7142857142857,494.7142857142857,494.7142857142857,101.8,92.81428571428572,145.28571428571428,165.14285714285714,195.17142857142855,203.64285714285717,1703868227.0,0.1018157142857142,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,3.142077,0,12.704918,6.420765,13.934426,0.136612,13188.547,1.930342,-1.930342,0,1.930342,0,0,0,4.911839,0,72.0403,10.327456,8.186398,0.0,9392.785,0.0,0.0,0,0.0,0,0,0,1.2919897,0,6.459948,3.359173,13.307494,0.129199,13400.918,0.0,0.0,0,0.0
9659.625,507.25,507.25,507.25,70.95,58.7,128.125,153.2125,167.54999999999998,172.5,1703868228.0,0.068,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,2.560647,0,16.442049,5.929919,13.881402,0.0,13191.52,1.0345915,-0.5172957,0,1.0345915,0,0,0,6.161746,0,70.08986,11.681643,2.053915,0.1283697,9283.488,0.0,0.0,0,0.0,0,0,0,1.2919897,0,6.330749,4.780362,13.049096,0.0,13400.117,0.0,0.0,0,0.0
10173.625,514.0,514.0,514.0,34.45,25.1375,81.5875,95.925,117.5625,127.125,1703868229.0,0.06889875,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,3.753351,0,10.991957,7.104558,13.672922,0.0,13191.16,0.9654085,-0.4827043,0,0.9654085,0,0,0,7.216495,0,67.26804,11.340206,0.3865979,0.0,9267.305,0.0,0.0,0,0.0,0,0,0,1.4285714,0,10.25974,4.155844,13.246753,0.0,13397.457,2.740765,-2.740765,0,2.740765
10672.125,498.5,498.5,498.5,21.3,7.15,57.1625,76.9625,87.0625,88.1,1703868230.0,0.06273875,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,3.718459,0,11.288181,7.436919,13.678619,0.0,13190.742,0.0,0.0,0,0.0,0,0,0,7.832898,0,58.48564,11.488251,0.2610966,0.0,9239.945,0.0,0.0,0,0.0,0,0,0,1.6774194,0,6.064516,4.258065,13.16129,0.1290323,13398.629,1.2592354,-1.2592354,0,1.2592354
9944.888888888889,458.55555555555554,458.55555555555554,458.55555555555554,52.400000000000006,45.12222222222223,99.96666666666668,130.15555555555557,159.47777777777776,162.04444444444445,1703868231.0,0.0518766666666666,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,3.221477,0,17.85235,6.711409,13.825503,0.1342282,13192.719,0.0,0.0,0,0.0,0,0,0,6.803594,0,65.72529,11.296534,0.3851091,0.1283697,9229.27,0.0,0.0,0,0.0,0,0,0,1.5544041,0,9.326425,5.051813,13.341969,0.1295337,13375.91,0.0,0.0,0,0.0
10425.333333333334,480.44444444444446,480.44444444444446,480.44444444444446,65.52222222222223,55.25555555555556,107.42222222222225,130.02222222222224,166.65555555555557,166.65555555555557,1703868232.0,0.0937733333333333,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,4.00534,0,13.484646,8.544726,14.018692,0.1335113,13191.426,0.0,0.0,0,0.0,0,0,0,7.379135,0,74.80916,11.704835,0.3816794,0.0,9196.711,0.0,0.0,0,0.0,0,0,0,1.694915,0,8.21382,5.084746,13.428944,0.0,13399.789,0.0,0.0,0,0.0
10935.888888888889,510.55555555555554,510.55555555555554,510.55555555555554,93.55555555555556,91.44444444444444,161.6777777777778,190.2333333333333,234.94444444444449,246.80000000000004,1703868233.0,0.0852355555555555,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,3.405995,0,12.125341,7.356948,14.168937,0.0,13190.621,0.0,0.0,0,0.0,0,0,0,6.844106,0,76.04563,10.519645,0.2534854,0.0,9194.555,0.0,0.0,0,0.0,0,0,0,1.5564202,0,7.263294,4.020752,13.488975,0.0,13400.367,0.0,0.0,0,0.0
11459.666666666666,523.7777777777778,523.7777777777778,523.7777777777778,43.922222222222224,31.45555555555556,96.02222222222224,111.28888888888888,141.10000000000002,168.92222222222222,1703868234.0,0.0732077777777777,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,3.518268,0,15.56157,6.7659,14.20839,0.0,13191.035,5.163298,-5.163298,0,5.163298,0,0,0,7.317073,0,72.78562,11.681643,0.2567394,0.0,9176.875,2.659187,-2.659187,0,2.659187,0,0,0,1.801802,0,7.464607,4.247104,12.998713,0.0,13403.883,0.0,0.0,0,0.0
11959.0,499.3333333333333,499.3333333333333,499.3333333333333,19.53333333333333,6.6,50.422222222222224,54.6,76.64444444444445,79.63333333333333,1703868235.0,0.0690266666666666,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,3.945578,0,11.836735,6.530612,14.013605,0.0,13190.668,4.836702,-4.836702,0,4.836702,0,0,0,6.854839,0,52.95699,11.962366,0.4032258,0.0,9170.445,1.3408135,-1.3408135,0,1.3408135,0,0,0,2.077922,0,10.779221,4.675325,13.116883,0.0,13403.625,0.0,0.0,0,0.0
12459.111111111111,500.1111111111111,500.1111111111111,500.1111111111111,19.6,6.555555555555555,50.18888888888889,53.34444444444445,57.23333333333333,60.3111111111111,1703868236.0,0.0650288888888888,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,4.232804,0,12.698413,7.275132,13.888889,0.1322751,13191.078,2.071091,-2.071091,0,2.071091,0,0,0,5.006766,0,37.88904,10.960758,0.405954,0.0,9170.242,0.0,0.0,0,0.0,0,0,0,1.827676,0,8.616188,4.830287,13.315927,0.0,13403.656,7.541114,-7.541114,0,7.541114
12960.0,500.8888888888889,500.8888888888889,500.8888888888889,20.577777777777776,6.655555555555555,54.47777777777778,66.33333333333333,80.76666666666667,86.05555555555556,1703868237.0,0.0611811111111111,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,3.97351,0,15.629139,8.609272,13.907285,0.1324503,13188.012,1.928909,-1.928909,0,1.928909,0,0,0,6.666667,0,54.90196,11.764706,0.3921569,0.0,9126.074,0.0,0.0,0,0.0,0,0,0,1.2987013,0,5.844156,4.545455,13.376623,0.1298701,13404.699,3.458886,-3.458886,0,3.458886
13460.888888888889,500.8888888888889,500.8888888888889,500.8888888888889,19.11111111111111,6.511111111111111,50.0,52.48888888888889,58.5,65.91111111111111,1703868238.0,0.0578466666666666,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,4.199475,0,14.435696,7.611549,13.779528,0.0,13192.645,0.0,0.0,0,0.0,0,0,0,5.578231,0,38.23129,11.564626,0.5442177,0.0,9138.805,0.0,0.0,0,0.0,0,0,0,1.692708,0,5.598958,3.776042,13.411458,0.1302083,13406.023,0.0,0.0,0,0.0
13949.111111111111,488.22222222222223,488.22222222222223,488.22222222222223,56.78888888888889,57.95555555555556,129.7888888888889,150.88888888888889,177.05555555555554,178.34444444444443,1703868239.0,0.05431,0.0,0.0,0.0,0.0,0.0,0.0,total,0,0,0,3.466667,0,11.2,7.333333,13.866667,0.0,13193.168,1.0379304,-0.5189652,0,1.0379304,0,0,0,6.692913,0,53.67454,11.154856,0.3937008,0.1312336,9124.25,0.0,0.0,0,0.0,0,0,0,1.813472,0,9.326425,4.015544,13.082902,0.0,13409.035,2.73933,-2.73933,0,2.73933
